,result,eval,temperature,base_model,id,eval_len,res_len
42," 1. Det er to forskellige begreber, men de kan have overlappende temaer og indflyder på hinanden.
2. Dataetik er etisk dilemmaer ved data, god praksis når man indsamler, bruger og deler data samt en værdigrundlag for lovgivning om dataprivatforsvar. 
3. GDPR er den europæiske datalovgivning om behandling af personoplysninger, der kom i kraft d. 25 maj 2018 og gør det muligt at beskrive hvilke oplysninger som må indsamles og hvordan de skal behandles for at sikre personers privatliv og for at skabe et fælles regelsæt i Europa.
4. I GDPR er der ingen pligt til at give oplysninger om sig selv til din arbejdsgiver, men der er flere undtagelser som når man arbejder med fortrolige oplysninger, hvilket kan give pligt. 
5. Datatilsynet har tilsyn med finansielle virksomheder overholdelse af persondatareglerne i Danmark, mens Finanstilsynet og Konkurrence- og Forbrugerstyrelsen er involveret i regeludarbejdning og gennemførelse af GDPR.
6. Når du forlader din arbejdsplads, er der ikke en fastregel om, hvornår din arbejdsgiver skal slette dine oplysninger, men reglerne forlanger at de sletter oplysninger så hurtigt som det er lovligt og beregneligt. Du må sørge for at tage med dig oplysninger, der kan være relevant til din nye arbejdsgiver eller hvem du har en tilknytning til.
7. Det afhænger af omstændigheden af arbejdspladsen og den faglige betydning af at sikre, at mobiltelefonen er i god stand og til rådighed for personen på arbejdspladsen. Men såfrem det er en firmatelefon, skal din arbejdsgiver have tilladelse fra dig til at overvåge din mobiltelefon.","['fastregel', 'såfrem']",1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,2,1573
43," 1. Ikke helt, men GDPR er en lovgivning om personoplysninger i EU, der gør det vigtigt at tænke over ethiske aspekter ved data.
2. Det kan være et af flere begreber, som dækker over de etiske spørgsmål vedrørende indsamling, brugen og deling af personoplysninger.
3. GDPR er en EU-forordning om datahåndtering med personlige oplysninger (også kaldet persondata eller personoplysninger). 
4. Det afhænger af, hvad der er forbundet til din arbejdsplads og hvilken funktion du har i virksomheden. Hvis jeg arbejder med fortrolige oplysninger, kan min arbejdsgiver kræve at få adgang til mine personlige oplysninger.
5. Datatilsynet tilsyner med overholdelsen af persondatareglerne i Danmark.
6. Det er normalt for din arbejdsgiver at beholde dine data, indtil jeg har en ny ansættelse i den samme virksomhed eller i en anden virksomhed, hvor der kan være brug for dem.
7. Det afhænger af om du er tilbagebetalt (eller ikke tilbagebetalt) dine mobiltelefoner, og hvem de tilhører. Hvis det er firma-telefonen, må det skete med din samtykke, mens en personlig telefons GPS-positionering kræver et lovligt formål og ikke er ulovlig i sig selv.",['ethiske'],1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,1,1138
44," Det er tre mulige svar på dataetik. Vi tilmelder et point for hvert rigtigt svaret.

1. Dataetik handler om god praksis, når man indsamler, bruger og deler data. Svaret er 3.
2. GDPR er en EU-forordning om databeskyttelse. Svaret er 2.
3. Jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver, hvis jeg arbejder med fortrolige oplysninger. Svaret er 1 og 2.
4. Konkurrence- og Forbrugerstyrelsen fører tilsyn med overholdelsen af persondatareglerne i Danmark. Svaret er 3.
5. Mine data slettes automatisk, når jeg forlader arbejdspladsen. Svaret er 2.
6. Min arbejdsgiver må slette mine data efter fem år, hvis jeg har forladt arbejdspladen. Svaret er 1 og 3.
7. Det er ikke lovligt at overvåge din mobiltelefon via en GPS, bortset fra i nogle saglige situationer. Svaret er 2.",[],1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,0,799
45," 1. Ja, det er to begreber for det samme
2. Gud praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
7. Ja, hvis det er en firmatelefon",[],1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,0,276
46," 1. Ja, der er forskel på GDPR og dataetik.
2. Dataetik er etisk praksis vedrørende indsamling, brugen og deling af personoplysninger i en organisations kontekst.
3. Det handler om EU-forordning 2016/679.
4. GDPR kan kræve at du udleverer oplysninger til din arbejdsgiver, hvis du arbejder med fortrolige oplysninger og forholdene er i overensstemmelse med lovgivningen.
5. Datatilsynet fører tilsyn med persondatareglerne.
6. Arnejdsgiveren beholder de fleste af dine data i op til fem år efter du har forladt arbejdspladsen, men hvis der er særlige love og regler til udførelse af en bestemt opgave, kan detske kortslutte eller forhindre i at bruge personoplysninger.
7. Hvis du arbejder på et sted, hvor GDPR findes (EU), så kræver overvågningsreglerne en grund til overvågningen af arbejdstiden, hvilket omfatter en mobiltelefon med GPS, men kun for at overholde arbejdskontrakt og/eller for at overholde regelværket i arbejdspladsen. Hvis dette ikke er tilfældet, skal det ikke foretages uden lovligt grundlag, herunder samtykke fra medarbejderen.","['Arnejdsgiveren', 'detske']",1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,2,1052
47," 1. Er der forskel på GDPR og dataetik?
    2. Ja, det er forskellige ting
2. Hvad er dataetik?
    3. God praksis, når man indsamler, bruger og deler data
3. Hvad er GDPR?
    2. En EU-forordning om databeskyttelse
4. Betyder GDPR, at jeg har pligt til at udlevere oplysninger om mig selv til min arbejdsgiver?
    3. Nej
5. Hvilken myndighed fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark?
    1. Datatilsynet
6. Hvad sker der med mine data, når jeg forlader min arbejdsplads?
    3. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver
7. Må din arbejdsgiver overvåge din mobiltelefon via en GPS?
    1. Ja, hvis det er en firmatelefon",[],1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,0,696
48," 1. Ja, det er forskellige ting
2. Dataetik er god praksis, når man indsamler, bruger og deler data
3. EU-forordning om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Finanstilsynet
6. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
7. Nej, det er ikke lovligt",[],1.0,stable-beluga:13b,c94b1d69-c548-40e8-a281-967373a0dd59,0,320
49," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver
7. Kun hvis det er et sagligt formål",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,255
50," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,246
51," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,243
52," 1. Nej, det er forskellige ting
2. Etiske dilemmaer ved data
3. God praksis, når man indsamler, bruger og deler data
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,283
53," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,243
54," 1. Ja, det er forskellige ting
2. Etiske dilemmaer ved data
3. God praksis, når man indsamler, bruger og deler data
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,237
55," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. God praksis, når man indsamler, bruger og deler data
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Jeg skal sørge for at tage mine data med mig til min nye arbejdsgiver
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:13b,65b51c9f-d203-40ae-820c-16c642f7c5f9,0,295
56," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En EU-forordning om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,247
57," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,243
58," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,243
59," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,243
60," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,243
61," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,243
62," 1. Ja, det er forskellige ting
2. God praksis, når man indsamler, bruger og deler data
3. En dansk lov om databeskyttelse
4. Nej
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.0,stable-beluga:13b,93532fa4-fc49-441d-ab9c-731479e6b473,0,243
63," 1. Det kommer an på konteksten, men de er relativt nært forbundet og ofte forveksles med hinanden.
2. Dataetik er regler og love som regulerer hvordan man indsamler, bruger og deler oplysninger om brugere (datastøttede afstemning i EU).
3. GDPR betyder EU's forordning om databehandling og beskyttelse af personoplysninger (Regulation (EU) 2016/679).
4. Jeg skal ikke udelade oplysninger om mig selv til min arbejdsplads, men hvis det gælder fortrolige oplysninger, skal jeg godtage, at mine jobbetager overholder persondatareglerne i EU's forordning.
5. Datatilsynet er myndigheden, der har tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark.
6. Mine data skal automatisk slettes efter fem år fra den dag, jeg forlader arbejdspladsen, hvis det er en firmatelefon. Hvis dette ikke er tilfældet, skal jeg sørge for at tage mine data med mig til min nye arbejdsgiver.
7. Jeg har ingen mulighed for at overvåges via GPS på min mobiltelefon uden saglige grund, da det kræver en retslig grønlandsret (EU's rigtige).",[],1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,0,1042
64," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En international aftale om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,0,282
65," 1. Nej, det er to forskellige begreber, der beskriver forskellig hvad dataetik og GDPR angår.
2. Dataetik handler om lovlige regler og god praksis når man samlinger, behandler og deler personoplysninger.
3. GDPR er en EU-forordning der fastslå en række regler og krav til brug af personoplysninger.
4. Hvis du arbejder med fortrolige oplysninger, kan du have pligt til at udlevere dem til dit arbejdsgiver.
5. Datatilsynet fører tilsyn med overholdelse af persondatareglerne i Danmark.
6. Arbejdsgiverne bibeholder mine data i op til fem år efter jeg har forladt arbejdspladsen.
7. Din arbejdsgivers lovlig at overvåge din mobiltelefon via en GPS, hvis det er en firma- eller erhvervsgennemført mobiltelefon.",[],1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,0,709
66," 1. GDPR og dataetik er forskellige begreber der beskæftiger sig med databehandling, men som ikke handler om samme ting. Det er således muligt at have forskellige regler og love om håndteringen af personoplysninger (GDPR) og mere generelle dataetiske principper (dataetik).
2. Dataetik dækker over et bredt spektrum af emner, inklusive lovgivning, teknologi, erhvervsliv og kultur, der har at gøre med datahandlinger. Den omhandler også regler og normer for hvordan de enkelte former for oplysninger bør behandles.
3. GDPR er navnet på en dansk lov som indeholder regler om hvordan private virksomheder skal håndtere personoplysnings i henhold til den europæiske retskode og EU-retlige krav. Den er beregnet til at sikre individets privatliv og forhindre indbrud i brug af data.
4. Med GDPR har arbejdsgiveren pligt til at gøre sin forsvarbare håndtering af personoplysninger klar overfor ansatte, men der er ingen særlig regel om at de skal udlevere oplysninger om sig selv.
5. Finanstilsynet er den myndighed i Danmark som fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne.
6. Arbejdsgiveren kan beholde data op til fem år efter, at ansat forlader arbejdspladsen. Der er ingen nødvendig regel om at du skal tage dit egende med dig til din nye job.
7. GPS-udstyr på en mobiltelefon skal ikke overvåges af sin ejere uden deres samtykke, men det hænger i praksis, om denne ret kunne tilskrives GDPR.",['egende'],1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,1,1426
67," Jeg er ude af stand til at svare på andre sprog end dansk. Vil du gerne have et svar på dit spørgsmål?
",[],1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,0,104
68," 1. GDPR og dataetik er to forskellige begreber, men de har samme mål om at sikre personernes privatliv.
2. Dataetik betegner love og regler om hvordan man indsamler, bearbejder og deler data. 
3. GDPR er en dansk lov som giver individuelle rettigheder overfor deres oplysninger og giver krav til hvordan deres data bliver behandlet af virksomheder og myndigheter.
4. En arbejdsgiver har pligt til at udlevere oplysninger om sig selv i forbindelse med en ansøgning om ledig stilling, hvis personalet ikke er ansat.
5. Datatilsynet fører tilsyn med finansielle virksomheders overholdelse af persondatareglerne i Danmark.
6. Arbejdsgiveren skal slette data fra en tidligere ansat når denne forlader arbejdspladsen, men det kan dog være afhængig af lovgivning og arbejdeforhold.
7. GPS-sporet på en mobiltelefon er ikke lige lovligt, hvis det er til formål at overvåge ansatte i deres fritid.","['myndigheter', 'arbejdeforhold']",1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,2,889
69," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En EU-forordning om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],1.0,stable-beluga:7b,b86159d2-a700-424a-a4f4-b9c076bd70c2,0,275
70," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En EU-forordning om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:7b,5083c42e-128a-45d7-9517-e7ac9cf18017,0,275
71," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En dansk lov om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Arbejdsgiver beholder mine data i op til fem år efter jeg har forladt arbejdspladen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:7b,5083c42e-128a-45d7-9517-e7ac9cf18017,0,288
72," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En EU-forordning om databeskyttelse
4. Ja, hvis arbejder med fortrolige oplysninger
5. Datatilsynet
6. Arbejdsgiveren har pligt til at slette mine data efter fem år
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:7b,5083c42e-128a-45d7-9517-e7ac9cf18017,0,266
73," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En EU-forordning om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:7b,5083c42e-128a-45d7-9517-e7ac9cf18017,0,275
74," 1. Nej, det er to begreber for det samme
2. Etiske dilemmaer ved data
3. En EU-forordning om databeskyttelse
4. Ja, hvis jeg arbejder med fortrolige oplysninger
5. Datatilsynet
6. Alle mine data slettes automatisk, når jeg forlader arbejdspladsen
7. Nej, det er ikke lovligt",[],0.5,stable-beluga:7b,5083c42e-128a-45d7-9517-e7ac9cf18017,0,275
